user_id,signup_date,country,state,device,age,gender,acquisition_channel,is_registered
6558,2023-03-13,India,Tamil Nadu,Mobile,23,Male,Organic,1
6559,2023-06-28,India,Telangana,Mobile,31,Male,Facebook Ads,1
6560,2023-01-20,India,Uttar Pradesh,Desktop,58,Female,Google Ads,1
6561,2023-04-22,India,Tamil Nadu,Mobile,46,Male,Referral,1
6562,2023-02-28,India,West Bengal,Mobile,59,Female,Google Ads,1
6563,2023-03-12,India,West Bengal,Mobile,43,Male,Referral,1
6564,2023-05-17,India,Karnataka,Desktop,35,Female,Organic,1
6565,2023-04-19,India,Uttar Pradesh,Desktop,21,Female,Referral,1
6566,2023-05-09,India,Telangana,Mobile,54,Female,Facebook Ads,1
6567,2023-06-06,India,West Bengal,Desktop,55,Male,Google Ads,1
6568,2023-02-25,India,Uttar Pradesh,Desktop,42,Female,Organic,1
6569,2023-02-04,India,Maharashtra,Desktop,46,Female,Referral,1
6570,2023-05-03,India,Rajasthan,Desktop,51,Female,Organic,1
6571,2023-05-11,India,Gujarat,Mobile,33,Male,Google Ads,1
6572,2023-04-14,India,West Bengal,Mobile,54,Female,Facebook Ads,1
6573,2023-01-07,India,Maharashtra,Mobile,47,Female,Google Ads,1
6574,2023-01-27,India,Tamil Nadu,Mobile,40,Female,Google Ads,1
6575,2023-01-01,India,Gujarat,Mobile,53,Male,Referral,1
6576,2023-06-21,India,Uttar Pradesh,Desktop,45,Female,Google Ads,1
6577,2023-03-28,India,Gujarat,Mobile,18,Male,Google Ads,1
6578,2023-02-10,India,Delhi,Desktop,25,Male,Facebook Ads,1
6579,2023-05-03,India,Karnataka,Mobile,59,Male,Facebook Ads,1
6580,2023-03-16,India,Uttar Pradesh,Mobile,32,Male,Google Ads,1
6581,2023-02-11,India,Maharashtra,Mobile,51,Male,Google Ads,1
6582,2023-04-27,India,West Bengal,Mobile,36,Female,Organic,1
6583,2023-06-10,India,Uttar Pradesh,Desktop,47,Female,Organic,1
6584,2023-06-27,India,Odisha,Desktop,27,Male,Facebook Ads,1
6585,2023-03-04,India,Delhi,Mobile,44,Male,Google Ads,1
6586,2023-06-14,India,Maharashtra,Desktop,37,Female,Referral,1
6587,2023-05-07,India,Tamil Nadu,Desktop,42,Female,Google Ads,1
6588,2023-06-25,India,Odisha,Mobile,26,Female,Organic,1
6589,2023-05-13,India,Uttar Pradesh,Mobile,57,Male,Google Ads,1
6590,2023-02-17,India,Karnataka,Mobile,51,Female,Google Ads,1
6591,2023-01-03,India,Odisha,Mobile,38,Female,Facebook Ads,1
6592,2023-04-26,India,Gujarat,Desktop,41,Male,Facebook Ads,1
6593,2023-06-24,India,Uttar Pradesh,Mobile,24,Male,Facebook Ads,1
6594,2023-04-09,India,Maharashtra,Mobile,21,Female,Referral,1
6595,2023-04-26,India,Uttar Pradesh,Mobile,25,Female,Google Ads,1
6596,2023-01-14,India,Karnataka,Desktop,30,Male,Referral,1
6597,2023-04-22,India,Rajasthan,Desktop,38,Female,Referral,1
6598,2023-03-02,India,Gujarat,Mobile,52,Female,Organic,1
6599,2023-06-08,India,West Bengal,Mobile,22,Female,Organic,1
6600,2023-04-05,India,Uttar Pradesh,Mobile,25,Female,Facebook Ads,1
6601,2023-01-17,India,Karnataka,Desktop,19,Female,Organic,1
6602,2023-05-04,India,Odisha,Mobile,41,Male,Referral,1
6603,2023-01-24,India,Odisha,Desktop,59,Female,Facebook Ads,1
6604,2023-04-26,India,Maharashtra,Desktop,33,Female,Google Ads,1
6605,2023-05-31,India,Gujarat,Mobile,21,Male,Facebook Ads,1
6606,2023-03-23,India,Odisha,Mobile,47,Female,Organic,1
6607,2023-02-19,India,West Bengal,Mobile,47,Female,Facebook Ads,1
6608,2023-03-20,India,Rajasthan,Mobile,52,Male,Google Ads,1
6609,2023-03-20,India,Rajasthan,Mobile,59,Male,Organic,1
6610,2023-03-11,India,Maharashtra,Mobile,30,Female,Facebook Ads,1
6611,2023-01-27,India,Uttar Pradesh,Mobile,54,Male,Organic,1
6612,2023-01-15,India,Odisha,Mobile,28,Female,Facebook Ads,1
6613,2023-02-19,India,Karnataka,Desktop,36,Female,Facebook Ads,1
6614,2023-02-05,India,Tamil Nadu,Mobile,35,Male,Google Ads,1
6615,2023-01-08,India,Rajasthan,Mobile,34,Male,Referral,1
6616,2023-03-20,India,Telangana,Desktop,28,Female,Referral,1
6617,2023-05-11,India,Maharashtra,Mobile,32,Female,Facebook Ads,1
6618,2023-02-16,India,Uttar Pradesh,Desktop,25,Female,Facebook Ads,1
6619,2023-04-15,India,Delhi,Desktop,46,Male,Referral,1
6620,2023-04-08,India,Maharashtra,Mobile,34,Male,Organic,1
6621,2023-04-06,India,Karnataka,Mobile,43,Female,Facebook Ads,1
6622,2023-06-09,India,Tamil Nadu,Mobile,22,Female,Organic,1
6623,2023-04-26,India,Telangana,Mobile,21,Female,Referral,1
6624,2023-01-13,India,Rajasthan,Mobile,41,Female,Facebook Ads,1
6625,2023-01-01,India,Gujarat,Desktop,28,Female,Facebook Ads,1
6626,2023-02-03,India,Telangana,Mobile,47,Female,Google Ads,1
6627,2023-03-20,India,Rajasthan,Mobile,57,Female,Organic,1
6628,2023-03-19,India,Delhi,Desktop,52,Female,Facebook Ads,1
6629,2023-05-01,India,Delhi,Desktop,50,Female,Referral,1
6630,2023-04-03,India,Rajasthan,Mobile,53,Male,Organic,1
6631,2023-04-08,India,Gujarat,Mobile,38,Male,Organic,1
6632,2023-03-23,India,Maharashtra,Mobile,55,Female,Facebook Ads,1
6633,2023-06-08,India,Gujarat,Desktop,22,Female,Referral,1
6634,2023-06-02,India,Odisha,Mobile,22,Male,Google Ads,1
6635,2023-02-07,India,Rajasthan,Desktop,38,Male,Google Ads,1
6636,2023-01-14,India,Rajasthan,Mobile,42,Male,Referral,1
6637,2023-05-16,India,Gujarat,Desktop,27,Male,Referral,1
6638,2023-04-01,India,West Bengal,Mobile,36,Female,Google Ads,1
6639,2023-02-23,India,West Bengal,Desktop,49,Female,Google Ads,1
6640,2023-05-10,India,Karnataka,Desktop,35,Male,Facebook Ads,1
6641,2023-04-11,India,West Bengal,Mobile,51,Female,Referral,1
6642,2023-03-30,India,Delhi,Desktop,32,Female,Referral,1
6643,2023-02-25,India,Odisha,Desktop,41,Female,Google Ads,1
6644,2023-04-04,India,Rajasthan,Desktop,22,Male,Organic,1
6645,2023-04-03,India,Telangana,Mobile,49,Male,Referral,1
6646,2023-03-25,India,Delhi,Mobile,26,Female,Facebook Ads,1
6647,2023-03-26,India,Karnataka,Desktop,22,Male,Organic,1
6648,2023-01-22,India,Tamil Nadu,Desktop,22,Male,Facebook Ads,1
6649,2023-02-04,India,Odisha,Mobile,58,Male,Referral,1
6650,2023-01-16,India,West Bengal,Desktop,58,Female,Facebook Ads,1
6651,2023-02-19,India,Uttar Pradesh,Mobile,51,Female,Organic,1
6652,2023-05-02,India,Maharashtra,Desktop,24,Female,Google Ads,1
6653,2023-05-08,India,Telangana,Mobile,43,Male,Facebook Ads,1
6654,2023-04-23,India,Rajasthan,Mobile,18,Male,Facebook Ads,1
6655,2023-06-20,India,Tamil Nadu,Mobile,51,Female,Organic,1
6656,2023-01-17,India,Maharashtra,Mobile,43,Male,Facebook Ads,1
6657,2023-03-21,India,Gujarat,Mobile,49,Male,Organic,1
6658,2023-05-10,India,Gujarat,Mobile,29,Male,Google Ads,1
6659,2023-05-12,India,Odisha,Mobile,23,Male,Organic,1
6660,2023-03-26,India,Odisha,Mobile,37,Female,Google Ads,1
6661,2023-06-16,India,Odisha,Desktop,36,Female,Google Ads,1
6662,2023-04-04,India,Delhi,Mobile,33,Male,Facebook Ads,1
6663,2023-05-14,India,Delhi,Mobile,21,Female,Google Ads,1
6664,2023-03-22,India,Gujarat,Mobile,49,Female,Organic,1
6665,2023-03-10,India,Odisha,Desktop,35,Female,Organic,1
6666,2023-03-10,India,Telangana,Desktop,22,Male,Facebook Ads,1
6667,2023-05-28,India,Karnataka,Mobile,23,Female,Organic,1
6668,2023-01-16,India,Odisha,Desktop,31,Male,Facebook Ads,1
6669,2023-02-20,India,Rajasthan,Desktop,35,Female,Facebook Ads,1
6670,2023-04-15,India,Telangana,Mobile,27,Female,Organic,1
6671,2023-06-14,India,Rajasthan,Desktop,40,Female,Google Ads,1
6672,2023-06-19,India,Uttar Pradesh,Mobile,35,Female,Organic,1
6673,2023-03-07,India,Gujarat,Mobile,21,Male,Referral,1
6674,2023-01-09,India,Odisha,Mobile,49,Female,Facebook Ads,1
6675,2023-04-17,India,West Bengal,Mobile,23,Female,Organic,1
6676,2023-04-10,India,Maharashtra,Mobile,43,Female,Referral,1
6677,2023-03-27,India,Odisha,Mobile,23,Female,Facebook Ads,1
6678,2023-03-05,India,Karnataka,Mobile,52,Female,Google Ads,1
6679,2023-01-22,India,Uttar Pradesh,Mobile,58,Male,Facebook Ads,1
6680,2023-06-11,India,Odisha,Mobile,22,Male,Organic,1
6681,2023-06-06,India,Maharashtra,Mobile,31,Male,Organic,1
6682,2023-06-15,India,Maharashtra,Mobile,19,Male,Organic,1
6683,2023-04-20,India,Delhi,Desktop,57,Female,Organic,1
6684,2023-04-07,India,Karnataka,Mobile,30,Male,Organic,1
6685,2023-01-18,India,Karnataka,Mobile,22,Male,Facebook Ads,1
6686,2023-03-12,India,Telangana,Mobile,53,Female,Referral,1
6687,2023-05-07,India,West Bengal,Mobile,53,Male,Facebook Ads,1
6688,2023-04-07,India,Karnataka,Mobile,36,Male,Facebook Ads,1
6689,2023-01-01,India,Uttar Pradesh,Mobile,37,Female,Referral,1
6690,2023-05-12,India,West Bengal,Desktop,39,Male,Referral,1
6691,2023-01-04,India,Delhi,Mobile,48,Male,Referral,1
6692,2023-05-05,India,Karnataka,Mobile,58,Male,Facebook Ads,1
6693,2023-03-23,India,Delhi,Mobile,21,Male,Referral,1
6694,2023-01-27,India,Maharashtra,Desktop,20,Female,Organic,1
6695,2023-06-20,India,Odisha,Desktop,54,Male,Organic,1
6696,2023-02-28,India,Karnataka,Mobile,42,Female,Referral,1
6697,2023-02-01,India,Maharashtra,Mobile,54,Female,Facebook Ads,1
6698,2023-06-10,India,Odisha,Desktop,21,Female,Google Ads,1
6699,2023-01-28,India,Odisha,Mobile,56,Female,Organic,1
6700,2023-04-16,India,Maharashtra,Mobile,24,Male,Google Ads,1
6701,2023-04-15,India,Rajasthan,Mobile,24,Male,Facebook Ads,1
6702,2023-03-11,India,West Bengal,Mobile,42,Male,Facebook Ads,1
6703,2023-03-03,India,Rajasthan,Desktop,32,Female,Organic,1
6704,2023-02-03,India,Gujarat,Desktop,24,Female,Google Ads,1
6705,2023-03-28,India,Tamil Nadu,Desktop,21,Female,Facebook Ads,1
6706,2023-04-24,India,Odisha,Mobile,51,Male,Google Ads,1
6707,2023-04-16,India,Telangana,Mobile,59,Male,Facebook Ads,1
6708,2023-02-25,India,West Bengal,Mobile,36,Male,Facebook Ads,1
6709,2023-04-23,India,Odisha,Desktop,55,Male,Facebook Ads,1
6710,2023-01-13,India,Uttar Pradesh,Desktop,44,Male,Referral,1
6711,2023-01-18,India,Telangana,Mobile,22,Male,Facebook Ads,1
6712,2023-04-23,India,Gujarat,Mobile,30,Female,Referral,1
6713,2023-06-20,India,Gujarat,Mobile,31,Female,Organic,1
6714,2023-02-08,India,Uttar Pradesh,Desktop,47,Male,Organic,1
6715,2023-06-19,India,Maharashtra,Mobile,27,Female,Facebook Ads,1
6716,2023-03-20,India,West Bengal,Mobile,49,Male,Referral,1
6717,2023-05-26,India,Delhi,Mobile,18,Female,Google Ads,1
6718,2023-05-31,India,West Bengal,Mobile,41,Male,Facebook Ads,1
6719,2023-01-30,India,Telangana,Desktop,46,Male,Google Ads,1
6720,2023-04-08,India,Rajasthan,Desktop,24,Male,Facebook Ads,1
6721,2023-02-27,India,Delhi,Desktop,48,Female,Google Ads,1
6722,2023-03-08,India,Gujarat,Desktop,34,Male,Google Ads,1
6723,2023-03-12,India,Gujarat,Mobile,47,Female,Google Ads,1
6724,2023-05-26,India,Maharashtra,Mobile,42,Male,Organic,1
6725,2023-04-16,India,Tamil Nadu,Mobile,45,Female,Referral,1
6726,2023-01-07,India,West Bengal,Desktop,53,Female,Google Ads,1
6727,2023-02-09,India,Maharashtra,Mobile,24,Male,Google Ads,1
6728,2023-03-11,India,Telangana,Mobile,52,Male,Organic,1
6729,2023-03-09,India,Delhi,Mobile,37,Male,Organic,1
6730,2023-02-18,India,Uttar Pradesh,Mobile,31,Female,Google Ads,1
6731,2023-02-21,India,Odisha,Desktop,47,Male,Referral,1
6732,2023-04-24,India,Rajasthan,Desktop,18,Male,Referral,1
6733,2023-04-17,India,Telangana,Mobile,55,Female,Organic,1
6734,2023-01-29,India,Odisha,Mobile,58,Female,Facebook Ads,1
6735,2023-05-29,India,West Bengal,Desktop,42,Female,Google Ads,1
6736,2023-03-19,India,Uttar Pradesh,Desktop,51,Male,Google Ads,1
6737,2023-01-09,India,Gujarat,Mobile,25,Male,Google Ads,1
6738,2023-06-24,India,Maharashtra,Mobile,37,Male,Google Ads,1
6739,2023-03-17,India,Delhi,Mobile,47,Male,Google Ads,1
6740,2023-02-11,India,Maharashtra,Mobile,21,Female,Google Ads,1
6741,2023-06-28,India,Delhi,Desktop,38,Female,Facebook Ads,1
6742,2023-06-28,India,Tamil Nadu,Mobile,44,Female,Referral,1
6743,2023-05-08,India,Tamil Nadu,Mobile,27,Male,Referral,1
6744,2023-01-20,India,Maharashtra,Mobile,40,Female,Organic,1
6745,2023-06-04,India,Delhi,Mobile,50,Male,Google Ads,1
6746,2023-06-15,India,Delhi,Mobile,28,Female,Google Ads,1
6747,2023-03-13,India,Odisha,Mobile,58,Female,Organic,1
6748,2023-03-06,India,Maharashtra,Mobile,36,Male,Organic,1
6749,2023-04-23,India,Karnataka,Mobile,28,Female,Organic,1
6750,2023-01-24,India,West Bengal,Mobile,21,Female,Facebook Ads,1
6751,2023-05-08,India,Gujarat,Mobile,40,Male,Organic,1
6752,2023-06-24,India,Tamil Nadu,Mobile,22,Female,Referral,1
6753,2023-03-24,India,Karnataka,Mobile,22,Male,Facebook Ads,1
6754,2023-03-04,India,Tamil Nadu,Mobile,35,Female,Google Ads,1
6755,2023-03-01,India,Uttar Pradesh,Mobile,34,Female,Google Ads,1
6756,2023-04-09,India,Tamil Nadu,Desktop,20,Male,Organic,1
6757,2023-03-03,India,Telangana,Desktop,25,Male,Facebook Ads,1
6758,2023-01-30,India,Tamil Nadu,Mobile,57,Male,Referral,1
6759,2023-01-22,India,Odisha,Desktop,40,Female,Facebook Ads,1
6760,2023-05-06,India,Karnataka,Mobile,40,Female,Referral,1
6761,2023-06-06,India,Uttar Pradesh,Mobile,19,Male,Facebook Ads,1
6762,2023-06-18,India,Delhi,Mobile,56,Male,Facebook Ads,1
6763,2023-02-11,India,Delhi,Mobile,38,Male,Referral,1
6764,2023-04-08,India,Uttar Pradesh,Mobile,41,Male,Referral,1
6765,2023-01-31,India,Rajasthan,Mobile,55,Female,Referral,1
6766,2023-06-07,India,Maharashtra,Desktop,37,Female,Facebook Ads,1
6767,2023-04-22,India,Rajasthan,Mobile,56,Male,Organic,1
6768,2023-05-26,India,Karnataka,Mobile,44,Male,Facebook Ads,1
6769,2023-05-02,India,Tamil Nadu,Mobile,56,Female,Facebook Ads,1
6770,2023-01-17,India,Delhi,Mobile,24,Female,Facebook Ads,1
6771,2023-02-07,India,Odisha,Desktop,50,Female,Facebook Ads,1
6772,2023-05-22,India,Rajasthan,Desktop,46,Female,Referral,1
6773,2023-04-20,India,Tamil Nadu,Desktop,27,Female,Facebook Ads,1
6774,2023-01-22,India,Gujarat,Mobile,27,Female,Organic,1
6775,2023-02-25,India,Maharashtra,Mobile,29,Male,Organic,1
6776,2023-04-29,India,Uttar Pradesh,Mobile,20,Male,Facebook Ads,1
6777,2023-05-27,India,Tamil Nadu,Mobile,20,Female,Referral,1
6778,2023-02-26,India,Maharashtra,Mobile,30,Male,Google Ads,1
6779,2023-06-21,India,Maharashtra,Desktop,48,Male,Referral,1
6780,2023-02-04,India,Delhi,Mobile,44,Female,Referral,1
6781,2023-04-24,India,Delhi,Mobile,23,Female,Referral,1
6782,2023-05-05,India,Karnataka,Desktop,44,Male,Organic,1
6783,2023-05-09,India,Gujarat,Desktop,52,Female,Facebook Ads,1
6784,2023-02-21,India,Uttar Pradesh,Mobile,26,Female,Facebook Ads,1
6785,2023-03-26,India,Maharashtra,Mobile,23,Male,Organic,1
6786,2023-06-14,India,Karnataka,Mobile,23,Male,Google Ads,1
6787,2023-03-06,India,Telangana,Mobile,57,Male,Referral,1
6788,2023-06-28,India,Rajasthan,Mobile,43,Female,Organic,1
6789,2023-05-09,India,West Bengal,Mobile,36,Male,Google Ads,1
6790,2023-01-21,India,Maharashtra,Mobile,33,Female,Facebook Ads,1
6791,2023-01-16,India,Karnataka,Mobile,58,Female,Facebook Ads,1
6792,2023-05-03,India,Gujarat,Desktop,40,Male,Organic,1
6793,2023-03-02,India,Delhi,Desktop,28,Male,Facebook Ads,1
6794,2023-02-23,India,Maharashtra,Mobile,33,Female,Organic,1
6795,2023-06-17,India,Maharashtra,Desktop,46,Female,Organic,1
6796,2023-01-26,India,Tamil Nadu,Mobile,55,Female,Facebook Ads,1
6797,2023-03-21,India,Gujarat,Mobile,37,Female,Organic,1
6798,2023-03-06,India,Uttar Pradesh,Mobile,38,Male,Organic,1
6799,2023-04-10,India,Delhi,Mobile,45,Male,Google Ads,1
6800,2023-03-15,India,Maharashtra,Mobile,50,Male,Referral,1
6801,2023-06-20,India,Rajasthan,Desktop,57,Male,Facebook Ads,1
6802,2023-01-17,India,Delhi,Mobile,43,Female,Google Ads,1
6803,2023-05-01,India,Rajasthan,Desktop,27,Female,Referral,1
6804,2023-01-23,India,West Bengal,Mobile,51,Male,Google Ads,1
6805,2023-05-15,India,Uttar Pradesh,Mobile,26,Male,Google Ads,1
6806,2023-06-21,India,West Bengal,Mobile,53,Female,Organic,1
6807,2023-03-12,India,Maharashtra,Mobile,28,Female,Organic,1
6808,2023-04-18,India,Tamil Nadu,Mobile,27,Female,Facebook Ads,1
6809,2023-03-20,India,Uttar Pradesh,Mobile,24,Male,Google Ads,1
6810,2023-06-11,India,Tamil Nadu,Mobile,55,Male,Google Ads,1
6811,2023-02-15,India,Karnataka,Mobile,33,Female,Organic,1
6812,2023-03-19,India,Telangana,Mobile,43,Male,Organic,1
6813,2023-01-16,India,Gujarat,Mobile,49,Female,Organic,1
6814,2023-03-12,India,Karnataka,Mobile,48,Male,Organic,1
6815,2023-04-06,India,West Bengal,Desktop,49,Female,Facebook Ads,1
6816,2023-05-27,India,Rajasthan,Desktop,29,Male,Facebook Ads,1
6817,2023-01-02,India,West Bengal,Mobile,44,Female,Google Ads,1
6818,2023-01-10,India,Uttar Pradesh,Mobile,39,Male,Facebook Ads,1
6819,2023-06-27,India,Uttar Pradesh,Mobile,32,Female,Organic,1
6820,2023-05-05,India,West Bengal,Desktop,25,Female,Organic,1
6821,2023-03-22,India,Maharashtra,Mobile,21,Female,Facebook Ads,1
6822,2023-05-20,India,West Bengal,Mobile,25,Female,Referral,1
6823,2023-03-11,India,Uttar Pradesh,Mobile,40,Male,Google Ads,1
6824,2023-05-30,India,Uttar Pradesh,Mobile,33,Female,Facebook Ads,1
6825,2023-02-01,India,Delhi,Desktop,51,Female,Facebook Ads,1
6826,2023-04-15,India,Odisha,Desktop,39,Female,Organic,1
6827,2023-03-25,India,Tamil Nadu,Mobile,40,Male,Google Ads,1
6828,2023-05-09,India,Karnataka,Desktop,22,Female,Referral,1
6829,2023-02-27,India,West Bengal,Mobile,54,Male,Google Ads,1
6830,2023-05-26,India,Delhi,Desktop,24,Female,Referral,1
6831,2023-05-14,India,Maharashtra,Desktop,54,Female,Facebook Ads,1
6832,2023-02-14,India,Uttar Pradesh,Mobile,43,Female,Organic,1
6833,2023-04-07,India,West Bengal,Desktop,45,Female,Referral,1
6834,2023-01-23,India,Uttar Pradesh,Mobile,21,Male,Google Ads,1
6835,2023-01-23,India,Rajasthan,Mobile,49,Male,Facebook Ads,1
6836,2023-06-03,India,Delhi,Mobile,55,Female,Google Ads,1
6837,2023-05-15,India,West Bengal,Mobile,26,Female,Referral,1
6838,2023-03-20,India,Rajasthan,Mobile,53,Female,Organic,1
6839,2023-02-13,India,Telangana,Mobile,43,Male,Organic,1
6840,2023-01-27,India,Delhi,Desktop,28,Female,Organic,1
6841,2023-01-26,India,West Bengal,Mobile,37,Male,Facebook Ads,1
6842,2023-04-07,India,West Bengal,Mobile,55,Male,Google Ads,1
6843,2023-02-05,India,Gujarat,Mobile,32,Female,Facebook Ads,1
6844,2023-04-19,India,Delhi,Mobile,52,Male,Google Ads,1
6845,2023-02-24,India,Delhi,Mobile,26,Female,Referral,1
6846,2023-03-10,India,Uttar Pradesh,Mobile,50,Male,Organic,1
6847,2023-03-02,India,West Bengal,Desktop,28,Female,Referral,1
6848,2023-05-10,India,Tamil Nadu,Mobile,39,Female,Facebook Ads,1
6849,2023-02-24,India,Tamil Nadu,Mobile,23,Female,Google Ads,1
6850,2023-05-02,India,Tamil Nadu,Desktop,54,Female,Referral,1
6851,2023-04-07,India,Telangana,Mobile,38,Female,Facebook Ads,1
6852,2023-03-21,India,West Bengal,Mobile,29,Female,Facebook Ads,1
6853,2023-03-28,India,West Bengal,Mobile,24,Male,Google Ads,1
6854,2023-02-07,India,Rajasthan,Desktop,19,Male,Google Ads,1
6855,2023-04-29,India,Gujarat,Desktop,56,Male,Referral,1
6856,2023-03-19,India,Delhi,Desktop,58,Female,Google Ads,1
6857,2023-06-06,India,Uttar Pradesh,Mobile,41,Female,Referral,1
6858,2023-06-03,India,Gujarat,Mobile,43,Female,Referral,1
6859,2023-02-04,India,Rajasthan,Desktop,42,Female,Facebook Ads,1
6860,2023-03-20,India,West Bengal,Mobile,37,Female,Organic,1
6861,2023-03-08,India,Karnataka,Mobile,57,Female,Google Ads,1
6862,2023-03-28,India,Delhi,Desktop,58,Male,Facebook Ads,1
6863,2023-06-06,India,Telangana,Mobile,59,Female,Referral,1
6864,2023-02-03,India,Tamil Nadu,Mobile,19,Female,Google Ads,1
6865,2023-04-07,India,Telangana,Desktop,59,Female,Google Ads,1
6866,2023-06-18,India,West Bengal,Mobile,52,Female,Google Ads,1
6867,2023-06-18,India,Rajasthan,Mobile,50,Female,Facebook Ads,1
6868,2023-05-31,India,Karnataka,Desktop,34,Male,Google Ads,1
6869,2023-03-12,India,Maharashtra,Desktop,39,Female,Google Ads,1
6870,2023-01-03,India,Tamil Nadu,Mobile,18,Female,Google Ads,1
6871,2023-02-27,India,Uttar Pradesh,Mobile,54,Male,Referral,1
6872,2023-02-01,India,West Bengal,Desktop,47,Male,Google Ads,1
6873,2023-01-31,India,Odisha,Mobile,23,Female,Facebook Ads,1
6874,2023-03-23,India,Karnataka,Mobile,58,Male,Facebook Ads,1
6875,2023-02-12,India,Karnataka,Mobile,31,Male,Organic,1
6876,2023-05-15,India,Delhi,Desktop,53,Female,Organic,1
6877,2023-04-15,India,Telangana,Desktop,50,Male,Referral,1
6878,2023-01-01,India,Tamil Nadu,Mobile,55,Female,Organic,1
6879,2023-03-02,India,West Bengal,Desktop,56,Male,Facebook Ads,1
6880,2023-01-14,India,Odisha,Desktop,23,Female,Facebook Ads,1
6881,2023-06-29,India,Tamil Nadu,Mobile,43,Female,Organic,1
6882,2023-01-06,India,Rajasthan,Mobile,41,Male,Organic,1
6883,2023-04-13,India,Odisha,Mobile,50,Male,Facebook Ads,1
6884,2023-01-10,India,Gujarat,Desktop,25,Female,Organic,1
6885,2023-03-12,India,Gujarat,Mobile,51,Female,Referral,1
6886,2023-03-31,India,Karnataka,Mobile,51,Male,Organic,1
6887,2023-06-07,India,Rajasthan,Mobile,41,Female,Organic,1
6888,2023-05-29,India,Gujarat,Mobile,19,Male,Referral,1
6889,2023-05-06,India,Karnataka,Desktop,25,Male,Facebook Ads,1
6890,2023-04-07,India,Telangana,Mobile,42,Male,Facebook Ads,1
6891,2023-03-15,India,West Bengal,Desktop,47,Female,Facebook Ads,1
6892,2023-04-25,India,Karnataka,Mobile,49,Female,Facebook Ads,1
6893,2023-06-19,India,West Bengal,Mobile,47,Male,Referral,1
6894,2023-02-20,India,Rajasthan,Desktop,24,Male,Facebook Ads,1
6895,2023-02-25,India,Delhi,Mobile,41,Female,Organic,1
6896,2023-02-10,India,Tamil Nadu,Mobile,26,Female,Organic,1
6897,2023-02-01,India,Karnataka,Desktop,33,Female,Organic,1
6898,2023-01-15,India,Karnataka,Mobile,19,Male,Organic,1
6899,2023-03-03,India,West Bengal,Mobile,52,Male,Google Ads,1
6900,2023-06-04,India,Gujarat,Mobile,51,Female,Google Ads,1
6901,2023-01-28,India,Gujarat,Mobile,39,Male,Referral,1
6902,2023-03-05,India,Karnataka,Desktop,36,Male,Facebook Ads,1
6903,2023-05-10,India,Gujarat,Desktop,38,Female,Facebook Ads,1
6904,2023-05-07,India,Gujarat,Mobile,29,Male,Google Ads,1
6905,2023-02-05,India,Karnataka,Desktop,28,Female,Google Ads,1
6906,2023-04-24,India,Telangana,Desktop,36,Female,Google Ads,1
6907,2023-01-13,India,Telangana,Mobile,23,Female,Referral,1
6908,2023-01-15,India,Maharashtra,Mobile,59,Female,Referral,1
6909,2023-03-30,India,Telangana,Mobile,31,Male,Referral,1
6910,2023-01-22,India,Maharashtra,Desktop,50,Female,Google Ads,1
6911,2023-03-15,India,Rajasthan,Desktop,55,Female,Facebook Ads,1
6912,2023-01-25,India,Uttar Pradesh,Mobile,30,Female,Referral,1
6913,2023-04-11,India,Tamil Nadu,Desktop,43,Male,Referral,1
6914,2023-06-25,India,Uttar Pradesh,Mobile,31,Male,Organic,1
6915,2023-06-20,India,Gujarat,Mobile,41,Male,Referral,1
6916,2023-04-27,India,Odisha,Desktop,18,Male,Referral,1
6917,2023-06-15,India,Gujarat,Mobile,47,Female,Google Ads,1
6918,2023-02-10,India,Karnataka,Mobile,27,Male,Facebook Ads,1
6919,2023-06-22,India,Karnataka,Mobile,27,Male,Organic,1
6920,2023-03-29,India,Tamil Nadu,Mobile,45,Male,Referral,1
6921,2023-06-17,India,Delhi,Mobile,21,Female,Google Ads,1
6922,2023-04-20,India,Delhi,Mobile,31,Female,Organic,1
6923,2023-04-30,India,Delhi,Desktop,29,Female,Organic,1
6924,2023-04-07,India,Telangana,Desktop,55,Female,Facebook Ads,1
6925,2023-05-25,India,Rajasthan,Mobile,54,Male,Organic,1
6926,2023-02-26,India,Gujarat,Mobile,27,Male,Google Ads,1
6927,2023-05-10,India,Karnataka,Desktop,58,Male,Referral,1
6928,2023-04-06,India,Odisha,Mobile,44,Male,Organic,1
6929,2023-05-01,India,Odisha,Mobile,59,Male,Referral,1
6930,2023-03-03,India,Odisha,Mobile,29,Female,Facebook Ads,1
6931,2023-05-17,India,Delhi,Mobile,39,Male,Facebook Ads,1
6932,2023-03-09,India,Tamil Nadu,Mobile,21,Female,Referral,1
6933,2023-03-22,India,Delhi,Mobile,46,Female,Google Ads,1
6934,2023-01-17,India,Karnataka,Mobile,53,Female,Facebook Ads,1
6935,2023-04-27,India,Gujarat,Desktop,31,Male,Facebook Ads,1
6936,2023-02-19,India,Gujarat,Desktop,29,Male,Organic,1
6937,2023-04-22,India,Tamil Nadu,Mobile,37,Female,Facebook Ads,1
6938,2023-04-04,India,Rajasthan,Desktop,40,Male,Organic,1
6939,2023-06-17,India,Telangana,Mobile,39,Male,Organic,1
6940,2023-03-26,India,Odisha,Mobile,51,Male,Organic,1
6941,2023-05-29,India,Gujarat,Desktop,38,Male,Referral,1
6942,2023-05-26,India,Tamil Nadu,Mobile,26,Female,Facebook Ads,1
