user_id,signup_date,country,state,device,age,gender,acquisition_channel,is_registered,total_sessions,avg_session_duration,total_pages_viewed,last_active_date,total_revenue,total_purchases,avg_order_value,first_purchase_date,last_purchase_date,days_since_signup,days_since_last_active,avg_revenue_per_purchase,revenue_per_session,has_purchased,engagement_score_raw,engagement_score,churn_eligible,churn,rfm_recency,rfm_frequency,rfm_monetary,R,F,M,RFM_Total,RFM_Segment,cluster,cluster_label,churn_proba,risk_tier
5572,2023-05-29,India,Uttar Pradesh,Mobile,44,Female,Organic,1,6,28.5,39,2023-06-28,15553.0,4,3888.25,2023-05-29,2023-06-29,31,1.0,3888.25,2592.1666666666665,1,12.35,0.6152626811594203,1,0,1.0,4.0,15553.0,5,4,5,14.0,Champions,3.0,VIP / Champions,0.022301515338819963,Low Risk
5573,2023-06-22,India,Telangana,Mobile,35,Female,Referral,1,5,29.8,47,2023-06-29,0.0,0,0.0,,,7,0.0,0.0,0.0,0,11.44,0.569927536231884,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
5574,2023-05-15,India,Telangana,Desktop,30,Female,Facebook Ads,1,4,25.5,30,2023-06-21,0.0,0,0.0,,,45,8.0,0.0,0.0,0,9.649999999999999,0.4807518115942028,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.02512474688490808,Low Risk
5575,2023-05-06,India,Odisha,Mobile,45,Male,Facebook Ads,1,2,28.5,23,2023-06-24,11254.0,4,2813.5,2023-05-10,2023-06-25,54,5.0,2813.5,5627.0,1,10.35,0.515625,1,0,5.0,4.0,11254.0,4,4,4,12.0,Loyal Customers,0.0,Engaged Regulars,0.09499430457584497,Low Risk
5576,2023-03-05,India,Delhi,Desktop,27,Male,Facebook Ads,1,3,23.666666666666668,37,2023-06-08,0.0,0,0.0,,,116,21.0,0.0,0.0,0,8.600000000000001,0.4284420289855073,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.3997203196393687,Medium Risk
5577,2023-01-02,India,Maharashtra,Mobile,31,Female,Google Ads,1,4,25.25,21,2023-06-07,0.0,0,0.0,,,178,22.0,0.0,0.0,0,9.575,0.4770153985507246,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.42840590481643903,Medium Risk
5578,2023-03-17,India,Rajasthan,Mobile,46,Female,Organic,1,9,25.555555555555557,83,2023-06-23,0.0,0,0.0,,,104,6.0,0.0,0.0,0,12.166666666666668,0.6061292270531401,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.06084599589662046,Low Risk
5579,2023-05-01,India,West Bengal,Mobile,28,Male,Referral,1,7,28.142857142857142,51,2023-06-27,0.0,0,0.0,,,59,2.0,0.0,0.0,0,11.942857142857143,0.5949792960662525,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.0224013206417223,Low Risk
5580,2023-02-11,India,Karnataka,Mobile,44,Female,Organic,1,5,21.2,32,2023-06-06,6304.0,4,1576.0,2023-03-26,2023-06-23,138,23.0,1576.0,1260.8,1,9.66,0.48125,1,0,7.0,4.0,6304.0,4,4,2,10.0,Loyal Customers,0.0,Engaged Regulars,0.2905354412677231,Low Risk
5581,2023-02-23,India,Delhi,Mobile,34,Male,Referral,1,6,36.166666666666664,32,2023-06-28,0.0,0,0.0,,,126,1.0,0.0,0.0,0,13.85,0.6899909420289855,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.17733497412861893,Low Risk
5582,2023-03-16,India,Tamil Nadu,Mobile,20,Female,Facebook Ads,1,2,31.0,12,2023-06-03,0.0,0,0.0,,,105,26.0,0.0,0.0,0,10.299999999999999,0.5131340579710144,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.5392007293503519,High Risk
5583,2023-01-16,India,Telangana,Desktop,48,Male,Facebook Ads,1,5,36.8,45,2023-03-31,8766.0,2,4383.0,2023-05-18,2023-06-24,164,90.0,4383.0,1753.2,1,13.94,0.6944746376811594,1,1,6.0,2.0,8766.0,4,2,4,10.0,Potential Loyalists,1.0,Casual Buyers,0.2824865939827041,Low Risk
5584,2023-01-18,India,Odisha,Mobile,38,Female,Facebook Ads,1,6,31.333333333333332,50,2023-06-25,0.0,0,0.0,,,162,4.0,0.0,0.0,0,12.399999999999999,0.6177536231884058,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.25784445340156126,Low Risk
5585,2023-03-31,India,Uttar Pradesh,Mobile,50,Female,Organic,1,6,18.166666666666668,43,2023-06-18,0.0,0,0.0,,,90,11.0,0.0,0.0,0,8.45,0.42096920289855067,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.07645944627715939,Low Risk
5586,2023-05-24,India,Gujarat,Mobile,18,Female,Google Ads,1,4,25.5,37,2023-06-07,6597.0,3,2199.0,2023-05-30,2023-06-18,36,22.0,2199.0,1649.25,1,10.249999999999998,0.5106431159420289,1,0,12.0,3.0,6597.0,3,3,3,9.0,Potential Loyalists,0.0,Engaged Regulars,0.025041322673157902,Low Risk
5587,2023-01-06,India,Uttar Pradesh,Mobile,23,Male,Organic,1,4,48.0,37,2023-05-27,0.0,0,0.0,,,174,33.0,0.0,0.0,0,16.4,0.8170289855072463,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.4764889294866413,Medium Risk
5588,2023-04-18,India,Uttar Pradesh,Mobile,21,Male,Facebook Ads,1,7,16.571428571428573,41,2023-06-23,10155.0,4,2538.75,2023-05-05,2023-06-22,72,6.0,2538.75,1450.7142857142858,1,9.271428571428572,0.4618918219461698,1,0,8.0,4.0,10155.0,4,4,4,12.0,Loyal Customers,0.0,Engaged Regulars,0.044214980048813475,Low Risk
5589,2023-06-24,India,Rajasthan,Mobile,39,Male,Facebook Ads,1,5,29.6,46,2023-06-28,0.0,0,0.0,,,5,1.0,0.0,0.0,0,11.38,0.5669384057971015,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
5590,2023-02-17,India,Delhi,Mobile,30,Female,Google Ads,1,3,38.333333333333336,25,2023-05-09,0.0,0,0.0,,,132,51.0,0.0,0.0,0,13.0,0.6476449275362319,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.4388352954928045,Medium Risk
5591,2023-02-11,India,Uttar Pradesh,Mobile,47,Female,Google Ads,1,9,24.11111111111111,53,2023-06-19,0.0,0,0.0,,,138,10.0,0.0,0.0,0,11.733333333333333,0.5845410628019323,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.12908612762500718,Low Risk
5592,2023-03-17,India,Rajasthan,Desktop,57,Male,Referral,1,4,35.0,42,2023-06-21,0.0,0,0.0,,,104,8.0,0.0,0.0,0,12.5,0.6227355072463768,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.25547153474158607,Low Risk
5593,2023-03-18,India,West Bengal,Desktop,43,Male,Referral,1,6,28.166666666666668,36,2023-06-29,0.0,0,0.0,,,103,0.0,0.0,0.0,0,11.45,0.5704257246376812,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.10157195962464494,Low Risk
5594,2023-05-12,India,Maharashtra,Mobile,56,Male,Facebook Ads,1,4,31.75,30,2023-06-28,0.0,0,0.0,,,48,1.0,0.0,0.0,0,11.525,0.5741621376811594,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.028238003489177682,Low Risk
5595,2023-05-10,India,West Bengal,Mobile,56,Female,Referral,1,2,19.0,26,2023-06-27,3862.0,1,3862.0,2023-05-23,2023-05-23,50,2.0,3862.0,1931.0,1,6.9,0.34375,1,0,38.0,1.0,3862.0,2,1,1,4.0,Lost,1.0,Casual Buyers,0.07268066432759014,Low Risk
5596,2023-02-28,India,Delhi,Mobile,24,Male,Organic,1,2,40.0,17,2023-06-23,0.0,0,0.0,,,121,6.0,0.0,0.0,0,13.0,0.6476449275362319,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.6060107816986469,High Risk
5597,2023-06-04,India,Gujarat,Mobile,31,Male,Google Ads,1,7,32.57142857142857,36,2023-06-29,0.0,0,0.0,,,25,0.0,0.0,0.0,0,13.27142857142857,0.6611671842650103,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
5598,2023-01-27,India,West Bengal,Desktop,43,Female,Facebook Ads,1,6,32.5,38,2023-05-14,0.0,0,0.0,,,153,46.0,0.0,0.0,0,12.75,0.6351902173913043,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.22409425853619033,Low Risk
5599,2023-03-20,India,Rajasthan,Mobile,35,Male,Organic,1,3,22.333333333333332,28,2023-04-28,6099.0,3,2033.0,2023-04-11,2023-05-07,101,62.0,2033.0,2033.0,1,8.799999999999999,0.4384057971014492,1,1,54.0,3.0,6099.0,1,3,2,6.0,At Risk,2.0,Dormant / At-Risk,0.3058718807235485,Medium Risk
5600,2023-03-13,India,Rajasthan,Mobile,41,Male,Facebook Ads,1,6,15.166666666666666,53,2023-06-13,0.0,0,0.0,,,108,16.0,0.0,0.0,0,7.55,0.3761322463768116,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.10293361743475876,Low Risk
5601,2023-01-07,India,Karnataka,Mobile,42,Male,Google Ads,1,2,40.0,15,2023-04-11,8554.0,3,2851.3333333333335,2023-03-01,2023-05-14,173,79.0,2851.3333333333335,4277.0,1,13.6,0.677536231884058,1,1,47.0,3.0,8554.0,1,3,3,7.0,At Risk,0.0,Engaged Regulars,0.7323742596714127,Critical Risk
5602,2023-04-21,India,Telangana,Desktop,49,Male,Facebook Ads,1,3,25.0,16,2023-06-28,0.0,0,0.0,,,69,1.0,0.0,0.0,0,9.0,0.4483695652173913,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.12630523631838125,Low Risk
5603,2023-04-29,India,Tamil Nadu,Desktop,23,Male,Organic,1,5,40.4,41,2023-06-22,7240.0,2,3620.0,2023-05-19,2023-05-22,61,7.0,3620.0,1448.0,1,15.02,0.7482789855072464,1,0,39.0,2.0,7240.0,2,2,3,7.0,Needs Attention,1.0,Casual Buyers,0.026009910540545356,Low Risk
5604,2023-06-23,India,Tamil Nadu,Desktop,33,Female,Organic,1,7,19.428571428571427,44,2023-06-29,0.0,0,0.0,,,6,0.0,0.0,0.0,0,9.32857142857143,0.46473861283643897,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
5605,2023-03-04,India,Delhi,Mobile,20,Male,Referral,1,3,21.666666666666668,13,2023-05-27,6505.0,2,3252.5,2023-03-25,2023-04-12,117,33.0,3252.5,2168.3333333333335,1,8.4,0.41847826086956524,1,1,79.0,2.0,6505.0,1,2,3,6.0,Lost,2.0,Dormant / At-Risk,0.3686662622848338,Medium Risk
5606,2023-05-04,India,Telangana,Mobile,38,Male,Organic,1,2,36.5,5,2023-06-01,14776.0,5,2955.2,2023-05-06,2023-06-26,56,28.0,2955.2,7388.0,1,12.95,0.6451539855072463,1,0,4.0,5.0,14776.0,5,5,5,15.0,Champions,3.0,VIP / Champions,0.1516161814979348,Low Risk
5607,2023-01-12,India,Karnataka,Mobile,49,Male,Referral,1,7,25.571428571428573,53,2023-06-10,2382.0,3,794.0,2023-03-16,2023-06-28,168,19.0,794.0,340.2857142857143,1,11.77142857142857,0.5864389233954451,1,0,2.0,3.0,2382.0,5,3,1,9.0,Loyal Customers,1.0,Casual Buyers,0.238565157189281,Low Risk
5608,2023-05-21,India,Odisha,Mobile,19,Male,Referral,1,6,13.5,45,2023-06-21,0.0,0,0.0,,,39,8.0,0.0,0.0,0,7.05,0.3512228260869565,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.018280411260108768,Low Risk
5609,2023-02-12,India,Uttar Pradesh,Mobile,37,Female,Google Ads,1,3,20.0,18,2023-03-08,0.0,0,0.0,,,137,113.0,0.0,0.0,0,7.5,0.37364130434782605,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.4503093392258559,Medium Risk
5610,2023-01-17,India,West Bengal,Mobile,28,Male,Organic,1,4,29.75,34,2023-05-04,5463.0,2,2731.5,2023-01-27,2023-05-25,163,56.0,2731.5,1365.75,1,11.325,0.5641983695652173,1,1,36.0,2.0,5463.0,2,2,2,6.0,Lost,1.0,Casual Buyers,0.4254806467788581,Medium Risk
5611,2023-03-04,India,Telangana,Mobile,35,Female,Google Ads,1,7,26.857142857142858,34,2023-06-13,0.0,0,0.0,,,117,16.0,0.0,0.0,0,11.557142857142857,0.5757634575569358,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.10900723426958553,Low Risk
5612,2023-04-30,India,Uttar Pradesh,Desktop,28,Male,Organic,1,4,27.75,26,2023-06-27,4516.0,3,1505.3333333333333,2023-05-30,2023-06-06,60,2.0,1505.3333333333333,1129.0,1,10.924999999999999,0.5442708333333333,1,0,24.0,3.0,4516.0,2,3,2,7.0,At Risk,1.0,Casual Buyers,0.06357484325979533,Low Risk
5613,2023-02-05,India,Odisha,Mobile,52,Male,Organic,1,4,37.5,32,2023-05-28,0.0,0,0.0,,,144,32.0,0.0,0.0,0,13.25,0.6600996376811594,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.42575266626112224,Medium Risk
5614,2023-01-08,India,Gujarat,Mobile,53,Male,Organic,1,7,26.428571428571427,82,2023-06-28,0.0,0,0.0,,,172,1.0,0.0,0.0,0,11.428571428571427,0.5693581780538302,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.2263536349367269,Low Risk
5615,2023-03-10,India,Karnataka,Mobile,55,Female,Facebook Ads,1,3,35.666666666666664,22,2023-06-25,0.0,0,0.0,,,111,4.0,0.0,0.0,0,12.2,0.6077898550724637,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.379959505056743,Medium Risk
5616,2023-03-31,India,Uttar Pradesh,Mobile,29,Male,Organic,1,8,32.5,70,2023-06-06,4582.0,3,1527.3333333333333,2023-04-06,2023-06-02,90,23.0,1527.3333333333333,572.75,1,14.35,0.7149003623188406,1,0,28.0,3.0,4582.0,2,3,2,7.0,At Risk,1.0,Casual Buyers,0.05202101305567764,Low Risk
5617,2023-02-05,India,Karnataka,Mobile,48,Male,Facebook Ads,1,4,32.25,32,2023-06-24,9232.0,3,3077.3333333333335,2023-02-07,2023-05-22,144,5.0,3077.3333333333335,2308.0,1,12.274999999999999,0.6115262681159419,1,0,39.0,3.0,9232.0,2,3,4,9.0,At Risk,0.0,Engaged Regulars,0.3992911490862658,Medium Risk
5618,2023-01-28,India,Karnataka,Mobile,53,Male,Facebook Ads,1,4,38.5,44,2023-05-17,0.0,0,0.0,,,152,43.0,0.0,0.0,0,13.549999999999999,0.6750452898550724,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.4218277071602045,Medium Risk
5619,2023-04-28,India,Telangana,Mobile,47,Male,Organic,1,3,10.666666666666666,21,2023-06-25,0.0,0,0.0,,,62,4.0,0.0,0.0,0,4.699999999999999,0.23414855072463764,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.09849012418598327,Low Risk
5620,2023-04-03,India,Rajasthan,Mobile,21,Male,Organic,1,6,41.833333333333336,33,2023-06-29,4480.0,1,4480.0,2023-05-04,2023-05-04,87,0.0,4480.0,746.6666666666666,1,15.75,0.7846467391304348,1,0,57.0,1.0,4480.0,1,1,2,4.0,Lost,2.0,Dormant / At-Risk,0.07662556212952318,Low Risk
5621,2023-06-24,India,Maharashtra,Mobile,19,Female,Facebook Ads,1,6,20.0,35,2023-06-29,0.0,0,0.0,,,5,0.0,0.0,0.0,0,9.0,0.4483695652173913,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
5622,2023-03-17,India,Delhi,Mobile,30,Male,Organic,1,4,35.0,30,2023-06-11,0.0,0,0.0,,,104,18.0,0.0,0.0,0,12.5,0.6227355072463768,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.25056755655659085,Low Risk
5623,2023-04-11,India,Tamil Nadu,Mobile,43,Female,Organic,1,4,28.5,19,2023-05-19,3707.0,2,1853.5,2023-04-22,2023-05-18,79,41.0,1853.5,926.75,1,10.95,0.545516304347826,1,1,43.0,2.0,3707.0,1,2,1,4.0,Lost,1.0,Casual Buyers,0.07930704310944502,Low Risk
5624,2023-06-07,India,Karnataka,Mobile,46,Female,Facebook Ads,1,2,37.5,15,2023-06-16,9480.0,3,3160.0,2023-06-07,2023-06-27,22,13.0,3160.0,4740.0,1,12.85,0.6401721014492754,0,0,3.0,3.0,9480.0,5,3,4,12.0,Loyal Customers,0.0,Engaged Regulars,,Not Observable
5625,2023-05-31,India,Telangana,Mobile,53,Female,Organic,1,7,34.142857142857146,55,2023-06-28,0.0,0,0.0,,,29,1.0,0.0,0.0,0,13.742857142857144,0.6846532091097309,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
5626,2023-05-24,India,Telangana,Desktop,45,Male,Facebook Ads,1,3,29.0,14,2023-06-14,5854.0,5,1170.8,2023-05-25,2023-06-13,36,15.0,1170.8,1951.3333333333333,1,11.2,0.5579710144927535,1,0,17.0,5.0,5854.0,3,5,2,10.0,Potential Loyalists,0.0,Engaged Regulars,0.03501487399444396,Low Risk
5627,2023-01-14,India,Uttar Pradesh,Mobile,25,Female,Referral,1,5,29.0,39,2023-06-25,0.0,0,0.0,,,166,4.0,0.0,0.0,0,11.2,0.5579710144927535,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.2934815967504738,Low Risk
5628,2023-03-12,India,Uttar Pradesh,Mobile,22,Male,Google Ads,1,2,27.5,17,2023-06-01,11966.0,4,2991.5,2023-05-09,2023-06-19,109,28.0,2991.5,5983.0,1,10.05,0.500679347826087,1,0,11.0,4.0,11966.0,3,4,5,12.0,Potential Loyalists,0.0,Engaged Regulars,0.4757938319813769,Medium Risk
5629,2023-06-29,India,West Bengal,Desktop,49,Female,Google Ads,1,7,18.857142857142858,46,2023-06-29,8950.0,3,2983.3333333333335,2023-06-29,2023-06-29,0,0.0,2983.3333333333335,1278.5714285714287,1,9.757142857142858,0.4860895445134576,0,0,1.0,3.0,8950.0,5,3,4,12.0,Loyal Customers,0.0,Engaged Regulars,,Not Observable
5630,2023-05-04,India,Karnataka,Desktop,47,Male,Referral,1,4,34.0,24,2023-06-05,0.0,0,0.0,,,56,24.0,0.0,0.0,0,12.2,0.6077898550724637,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.04204671776604266,Low Risk
5631,2023-05-05,India,Maharashtra,Desktop,31,Male,Referral,1,2,24.5,16,2023-06-14,11853.0,3,3951.0,2023-05-17,2023-06-19,55,15.0,3951.0,5926.5,1,8.95,0.44587862318840576,1,0,11.0,3.0,11853.0,3,3,5,11.0,Potential Loyalists,0.0,Engaged Regulars,0.07048907347486745,Low Risk
5632,2023-02-06,India,Delhi,Mobile,27,Male,Referral,1,1,59.0,3,2023-04-07,2915.0,2,1457.5,2023-02-07,2023-02-10,143,83.0,1457.5,2915.0,1,18.599999999999998,0.9266304347826085,1,1,140.0,2.0,2915.0,1,2,1,4.0,Lost,2.0,Dormant / At-Risk,0.8449572149181205,Critical Risk
5633,2023-01-29,India,Delhi,Mobile,27,Male,Facebook Ads,1,4,26.25,16,2023-04-06,6202.0,3,2067.3333333333335,2023-03-10,2023-06-28,151,84.0,2067.3333333333335,1550.5,1,10.475,0.5218523550724637,1,1,2.0,3.0,6202.0,5,3,2,10.0,Loyal Customers,0.0,Engaged Regulars,0.36754153015579116,Medium Risk
5634,2023-05-23,India,Gujarat,Mobile,23,Male,Facebook Ads,1,7,28.0,42,2023-06-28,3360.0,1,3360.0,2023-06-02,2023-06-02,37,1.0,3360.0,480.0,1,12.1,0.6028079710144927,1,0,28.0,1.0,3360.0,2,1,1,4.0,Lost,1.0,Casual Buyers,0.020266692310902328,Low Risk
5635,2023-06-24,India,Gujarat,Mobile,33,Female,Organic,1,6,17.833333333333332,47,2023-06-29,0.0,0,0.0,,,5,0.0,0.0,0.0,0,8.35,0.4159873188405797,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
5636,2023-06-23,India,West Bengal,Desktop,43,Male,Google Ads,1,1,39.0,10,2023-06-29,6429.0,3,2143.0,2023-06-24,2023-06-29,6,0.0,2143.0,6429.0,1,12.799999999999999,0.6376811594202898,0,0,1.0,3.0,6429.0,5,3,3,11.0,Loyal Customers,0.0,Engaged Regulars,,Not Observable
5637,2023-06-29,India,Tamil Nadu,Mobile,38,Female,Referral,1,2,20.5,23,2023-06-29,3421.0,2,1710.5,2023-06-29,2023-06-29,0,0.0,1710.5,1710.5,1,7.55,0.3761322463768116,0,0,1.0,2.0,3421.0,5,2,1,8.0,Recent Customers,1.0,Casual Buyers,,Not Observable
5638,2023-01-19,India,Gujarat,Desktop,53,Male,Google Ads,1,6,28.666666666666668,44,2023-06-16,0.0,0,0.0,,,161,13.0,0.0,0.0,0,11.6,0.5778985507246377,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.23948777359534573,Low Risk
5639,2023-04-16,India,Odisha,Mobile,58,Male,Google Ads,1,2,15.0,14,2023-05-30,0.0,0,0.0,,,74,30.0,0.0,0.0,0,5.5,0.27400362318840576,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.17793486740028233,Low Risk
5640,2023-01-21,India,West Bengal,Mobile,59,Male,Organic,1,8,43.875,46,2023-06-22,0.0,0,0.0,,,159,7.0,0.0,0.0,0,17.1625,0.8550158514492754,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.15638521192533342,Low Risk
5641,2023-03-05,India,Delhi,Desktop,47,Male,Referral,1,10,24.7,72,2023-06-28,5140.0,2,2570.0,2023-04-16,2023-05-14,116,1.0,2570.0,514.0,1,12.81,0.638179347826087,1,0,47.0,2.0,5140.0,1,2,2,5.0,Lost,1.0,Casual Buyers,0.0591719635075871,Low Risk
5642,2023-06-14,India,Delhi,Desktop,22,Male,Google Ads,1,4,32.0,27,2023-06-27,0.0,0,0.0,,,15,2.0,0.0,0.0,0,11.6,0.5778985507246377,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
5643,2023-01-27,India,Maharashtra,Desktop,27,Male,Referral,1,5,25.6,29,2023-06-02,3662.0,2,1831.0,2023-03-31,2023-04-14,153,27.0,1831.0,732.4,1,10.58,0.5270833333333333,1,0,77.0,2.0,3662.0,1,2,1,4.0,Lost,2.0,Dormant / At-Risk,0.28885111504233907,Low Risk
5644,2023-02-24,India,Telangana,Desktop,48,Male,Organic,1,5,21.4,47,2023-05-29,4897.0,4,1224.25,2023-03-18,2023-05-30,125,31.0,1224.25,979.4,1,9.719999999999999,0.48423913043478256,1,1,31.0,4.0,4897.0,2,4,2,8.0,Cannot Lose Them,0.0,Engaged Regulars,0.21518526357741133,Low Risk
5645,2023-01-29,India,Odisha,Mobile,28,Male,Referral,1,7,38.142857142857146,61,2023-06-20,3014.0,1,3014.0,2023-02-26,2023-02-26,151,9.0,3014.0,430.57142857142856,1,15.142857142857142,0.754399585921325,1,0,124.0,1.0,3014.0,1,1,1,3.0,Lost,2.0,Dormant / At-Risk,0.2346655585686715,Low Risk
5646,2023-05-28,India,Tamil Nadu,Mobile,55,Male,Organic,1,5,33.2,26,2023-06-24,4187.0,1,4187.0,2023-06-11,2023-06-11,32,5.0,4187.0,837.4,1,12.66,0.6307065217391304,1,0,19.0,1.0,4187.0,3,1,2,6.0,Lost,1.0,Casual Buyers,0.02208796913743034,Low Risk
5647,2023-01-25,India,Uttar Pradesh,Desktop,24,Female,Referral,1,6,29.0,52,2023-06-26,0.0,0,0.0,,,155,3.0,0.0,0.0,0,11.7,0.5828804347826086,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.21640618784474527,Low Risk
5648,2023-03-11,India,West Bengal,Mobile,29,Female,Facebook Ads,1,7,23.857142857142858,46,2023-06-27,2157.0,1,2157.0,2023-05-31,2023-05-31,110,2.0,2157.0,308.14285714285717,1,10.857142857142858,0.5408902691511387,1,0,30.0,1.0,2157.0,2,1,1,4.0,Lost,1.0,Casual Buyers,0.10785689496454583,Low Risk
5649,2023-03-04,India,Gujarat,Mobile,58,Female,Referral,1,4,23.0,31,2023-05-29,8382.0,4,2095.5,2023-05-14,2023-06-18,117,31.0,2095.5,2095.5,1,9.7,0.48324275362318836,1,1,12.0,4.0,8382.0,3,4,3,10.0,Potential Loyalists,0.0,Engaged Regulars,0.253471009318439,Low Risk
5650,2023-06-13,India,Rajasthan,Mobile,25,Male,Organic,1,3,26.333333333333332,23,2023-06-25,657.0,1,657.0,2023-06-14,2023-06-14,16,4.0,657.0,219.0,1,9.599999999999998,0.4782608695652173,0,0,16.0,1.0,657.0,3,1,1,5.0,Lost,1.0,Casual Buyers,,Not Observable
5651,2023-05-10,India,Maharashtra,Mobile,45,Female,Google Ads,1,4,22.5,44,2023-06-10,7670.0,3,2556.6666666666665,2023-05-13,2023-06-06,50,19.0,2556.6666666666665,1917.5,1,9.35,0.46580615942028986,1,0,24.0,3.0,7670.0,2,3,3,8.0,At Risk,0.0,Engaged Regulars,0.0331764028488903,Low Risk
5652,2023-05-30,India,Delhi,Mobile,33,Male,Facebook Ads,1,5,24.4,37,2023-06-26,5339.0,2,2669.5,2023-06-06,2023-06-11,30,3.0,2669.5,1067.8,1,10.22,0.5091485507246377,1,0,19.0,2.0,5339.0,3,2,2,7.0,Needs Attention,1.0,Casual Buyers,0.02220073348163318,Low Risk
5653,2023-01-16,India,Rajasthan,Desktop,20,Male,Organic,1,8,29.75,70,2023-06-21,0.0,0,0.0,,,164,8.0,0.0,0.0,0,12.924999999999999,0.6439085144927535,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.1528480332149788,Low Risk
5654,2023-05-26,India,West Bengal,Mobile,54,Male,Facebook Ads,1,7,35.0,48,2023-06-28,0.0,0,0.0,,,34,1.0,0.0,0.0,0,14.0,0.697463768115942,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.020824971588757284,Low Risk
5655,2023-04-10,India,Karnataka,Mobile,49,Female,Facebook Ads,1,5,19.6,52,2023-06-11,2425.0,1,2425.0,2023-06-02,2023-06-02,80,18.0,2425.0,485.0,1,8.579999999999998,0.42744565217391295,1,0,28.0,1.0,2425.0,2,1,1,4.0,Lost,1.0,Casual Buyers,0.06241129211472835,Low Risk
